,group,names,scores,logfoldchanges,pvals,pvals_adj,experiment
8,1m,Noc2l,3.6588144,1.9912746,0.0002533847099498736,0.013957274439738869,Bone-Marrow_naïve T cell
9,1m,Rwdd4a,3.589461,1.9653107,0.00033136233231206597,0.017715702340007588,Bone-Marrow_naïve T cell
14542,18m,Klrb1c,5.886865,1.9169811,3.9358982464666065e-09,1.4308958075029348e-05,Bone-Marrow_naïve T cell
0,1m,Idh3a,4.492505,1.8547894,7.039023963443482e-06,0.000506740032061362,Bone-Marrow_naïve T cell
11,1m,Nt5c3l,3.4879682,1.8514196,0.0004867058159919559,0.02536801425145169,Bone-Marrow_naïve T cell
14546,18m,Ncr1,4.1896305,1.8321515,2.794089363617312e-05,0.005984143002584804,Bone-Marrow_naïve T cell
15,1m,Rftn1,3.4009745,1.8211495,0.0006714609724557549,0.033443578394985275,Bone-Marrow_naïve T cell
17,1m,Slc38a10,3.3354874,1.8028778,0.0008514999052603278,0.04141308234881501,Bone-Marrow_naïve T cell
6,1m,Ddit4,3.703278,1.705636,0.00021283147698097156,0.011903828224066495,Bone-Marrow_naïve T cell
7,1m,Cdk2ap1,3.6892624,1.703781,0.0002249052680830544,0.01248310079566327,Bone-Marrow_naïve T cell
14545,18m,Klre1,5.074138,1.5611386,3.8925609712899423e-07,0.0003329742449676373,Bone-Marrow_naïve T cell
14549,18m,Klra7,3.5493464,1.4035015,0.0003861886802647846,0.04159967250674442,Bone-Marrow_naïve T cell
14543,18m,Klrk1,5.8346763,1.3870164,5.389511647605463e-09,1.5078782496755173e-05,Bone-Marrow_naïve T cell
14544,18m,Klrd1,5.3624434,1.1768523,8.210368960034558e-08,0.00010854107765165685,Bone-Marrow_naïve T cell
14548,18m,Ssbp4,3.6111622,0.9388534,0.0003048278271147238,0.03436283923955282,Bone-Marrow_naïve T cell
14547,18m,Il2rb,3.918046,0.85632974,8.926965026556091e-05,0.013522492230851946,Bone-Marrow_naïve T cell
29097,24m,Ms4a4c,3.9654071,0.84137416,7.327075886838791e-05,0.017185538313937047,Bone-Marrow_naïve T cell
29101,24m,Cd8a,3.7745914,0.83647066,0.00016027013914776483,0.03237011615953883,Bone-Marrow_naïve T cell
29105,24m,Cd8b1,3.648887,0.7888541,0.00026337906876737347,0.04910331305147622,Bone-Marrow_naïve T cell
29098,24m,Ly6a,3.9109263,0.7272178,9.194280504241918e-05,0.020843059207044105,Bone-Marrow_naïve T cell
29085,24m,Thy1,5.658698,0.649512,1.5252569704333134e-08,2.4644763182268047e-05,Bone-Marrow_naïve T cell
29102,24m,Arl4c,3.7177188,0.62813616,0.00020102991198536597,0.04004626000124921,Bone-Marrow_naïve T cell
29093,24m,Skap1,4.1870513,0.566777,2.8260215257236624e-05,0.008561667713973646,Bone-Marrow_naïve T cell
29104,24m,Gimap7,3.655398,0.5424627,0.00025678331766383015,0.048495363707369066,Bone-Marrow_naïve T cell
29091,24m,Lime1,4.2223973,0.5363887,2.4171759842551546e-05,0.007988766627963285,Bone-Marrow_naïve T cell
29099,24m,Anxa6,3.8795667,0.4869598,0.00010464272202998543,0.023056279753940125,Bone-Marrow_naïve T cell
28995,18m,Coro1a,-3.9572299,-0.079852276,7.582394741160119e-05,0.011672455727432925,Bone-Marrow_naïve T cell
28980,18m,Eef2,-3.7984679,-0.08275445,0.00014559334139069435,0.01917826799258622,Bone-Marrow_naïve T cell
510,1m,Adam33,3.7267377,2.5294757,0.00019397407157739922,0.002806737262565711,Bone-Marrow_proerythroblast
210,1m,E130309D14Rik,6.787307,2.4236643,1.1424620508221304e-11,4.466043855660059e-10,Bone-Marrow_proerythroblast
468,1m,Chst10,4.0050144,2.2799168,6.201370233356007e-05,0.0009899047852191334,Bone-Marrow_proerythroblast
484,1m,Abhd4,3.9100347,2.271611,9.228290292683979e-05,0.0014037426510063852,Bone-Marrow_proerythroblast
44149,30m,Gpr150,5.275026,2.193927,1.327374588046773e-07,2.306174582960116e-06,Bone-Marrow_proerythroblast
476,1m,Cacna1g,3.9462478,2.1575015,7.938541829236673e-05,0.0012281093114974435,Bone-Marrow_proerythroblast
425,1m,Ttc39a,4.326362,2.1187973,1.515920198519466e-05,0.00027418546675211534,Bone-Marrow_proerythroblast
135,1m,Xpo7,7.978638,2.0781007,1.4795637662488392e-15,9.078403497380008e-14,Bone-Marrow_proerythroblast
159,1m,Tbcel,7.523449,2.009879,5.334983487302432e-14,2.8007700314928504e-12,Bone-Marrow_proerythroblast
35,1m,Pttg1,11.259637,2.0001535,2.0761134979552586e-29,4.252231336234559e-27,Bone-Marrow_proerythroblast
44,1m,Sesn1,10.844704,1.9607831,2.1131986963669134e-27,3.6153100520667827e-25,Bone-Marrow_proerythroblast
14548,18m,Apol10a,8.107147,1.4577519,5.182188953682326e-16,5.23329109475336e-14,Bone-Marrow_proerythroblast
14565,18m,Ccdc123,6.8436713,1.4212863,7.71888114460643e-12,4.966724318799412e-10,Bone-Marrow_proerythroblast
14550,18m,Miip,7.9198985,1.3514177,2.3770446775071207e-15,2.2301279806650677e-13,Bone-Marrow_proerythroblast
44030,30m,Dynll2,6.925291,1.3271232,4.350797652062377e-12,1.0852366973634833e-10,Bone-Marrow_proerythroblast
43802,30m,Atad2,12.676909,1.3064712,7.940103714829005e-37,6.309562197871224e-35,Bone-Marrow_proerythroblast
14731,18m,Lrrc39,4.2098727,1.2720693,2.5551470447667462e-05,0.0006450859084201045,Bone-Marrow_proerythroblast
44304,30m,E2f6,3.6103182,1.2716202,0.00030582169774426635,0.0033716900140994097,Bone-Marrow_proerythroblast
44091,30m,Pold2,6.0896287,1.265866,1.1317301076835322e-09,2.357825104001995e-08,Bone-Marrow_proerythroblast
14543,18m,Mettl7a1,9.024049,1.2482742,1.8126274049884756e-19,2.2529254464395223e-17,Bone-Marrow_proerythroblast
14712,18m,Trp53bp1,4.448326,1.2061179,8.654204427965233e-06,0.00024062990591103333,Bone-Marrow_proerythroblast
14581,18m,Gstt1,6.3788486,1.2007093,1.7842424174872408e-10,9.681512401156513e-09,Bone-Marrow_proerythroblast
44071,30m,Smarcc1,6.364653,1.1984084,1.9573140769291172e-10,4.338911784558418e-09,Bone-Marrow_proerythroblast
14595,18m,C230052I12Rik,6.060061,1.179917,1.3606995128792717e-09,6.662387985282954e-08,Bone-Marrow_proerythroblast
14807,18m,Pxmp4,3.6882696,1.1765728,0.0002257842538504087,0.004553889902208936,Bone-Marrow_proerythroblast
14683,18m,Igtp,4.637487,1.1763885,3.526709869772124e-06,0.00010706767207980423,Bone-Marrow_proerythroblast
43642,30m,Mthfd2,20.72266,1.1703527,2.1639770419019317e-95,1.8510914201963468e-92,Bone-Marrow_proerythroblast
43742,30m,Arpp19,14.649828,1.1697493,1.3505708746025012e-48,1.6644069202092858e-46,Bone-Marrow_proerythroblast
43702,30m,Plek2,16.19785,1.1656469,5.222146172683882e-59,9.748287244655146e-57,Bone-Marrow_proerythroblast
44439,30m,Pknox1,2.7959878,1.1632637,0.005174134335211856,0.043392307671655604,Bone-Marrow_proerythroblast
29131,24m,4930572J05Rik,3.3749073,1.15309,0.0007384060281741978,0.024404319231157236,Bone-Marrow_proerythroblast
29116,24m,Gpaa1,3.5163443,0.92191267,0.00043753308530337015,0.015368613832081181,Bone-Marrow_proerythroblast
29145,24m,Cdc7,3.228727,0.8047222,0.0012434244114205473,0.03871922439160085,Bone-Marrow_proerythroblast
29135,24m,Wdhd1,3.323239,0.7388528,0.0008897860904276745,0.028753931837776095,Bone-Marrow_proerythroblast
29124,24m,Lage3,3.4540508,0.7197398,0.0005522331802715035,0.01889547037060754,Bone-Marrow_proerythroblast
29123,24m,Tm9sf1,3.457836,0.7192532,0.000544532924337312,0.018675938173851866,Bone-Marrow_proerythroblast
29119,24m,Cpsf3l,3.4931552,0.6957355,0.0004773487760356291,0.016565779003092453,Bone-Marrow_proerythroblast
29091,24m,Chaf1b,4.0446763,0.695037,5.239549899979184e-05,0.0022213858497229532,Bone-Marrow_proerythroblast
29086,24m,Timm17a,4.2105565,0.6799924,2.5474238355282733e-05,0.0011873281223157741,Bone-Marrow_proerythroblast
29146,24m,Gins1,3.2258086,0.6789503,0.001256173198367013,0.039032629595412614,Bone-Marrow_proerythroblast
14,1m,Ddit4,6.4629374,2.8566287,1.026897290568527e-10,3.1571121351897504e-09,Bone-Marrow_promonocyte
44513,30m,F11r,7.065074,2.6915283,1.6053045628449893e-12,2.446995697368117e-11,Bone-Marrow_promonocyte
141,1m,Usp18,4.0023036,2.5562232,6.272870012175781e-05,0.0009693950660686526,Bone-Marrow_promonocyte
5,1m,Oas1a,7.959385,2.5414848,1.7289629315998964e-15,7.881686191638148e-14,Bone-Marrow_promonocyte
26,1m,Wdfy1,5.957655,2.1984036,2.5588275829258713e-09,6.955228170263182e-08,Bone-Marrow_promonocyte
43997,30m,Vcan,15.017525,2.1546397,5.637346666660296e-51,2.203717613617581e-49,Bone-Marrow_promonocyte
44727,30m,Cd38,5.113248,2.0003827,3.1666627562651075e-07,3.2845656063913833e-06,Bone-Marrow_promonocyte
44763,30m,Zfp36l1,4.8079443,1.9995958,1.5249037504290714e-06,1.4522036895048825e-05,Bone-Marrow_promonocyte
217,1m,Cnn3,3.5744903,1.9970783,0.00035091080985874545,0.004597247745014303,Bone-Marrow_promonocyte
1,1m,Mnda,9.808361,1.9080837,1.0363782485311441e-22,7.728724353917896e-21,Bone-Marrow_promonocyte
44519,30m,Saa3,7.018025,1.8968312,2.250262317754626e-12,3.4015919568386455e-11,Bone-Marrow_promonocyte
82,1m,Depdc7,4.5113115,1.8901718,6.442794369864225e-06,0.00011829686329111814,Bone-Marrow_promonocyte
471,1m,Cdk5rap1,2.833204,1.8585179,0.004608396646081272,0.043601368918226316,Bone-Marrow_promonocyte
32,1m,Upb1,5.654845,1.8553815,1.5598655262314082e-08,3.931293671136419e-07,Bone-Marrow_promonocyte
258,1m,Tnfsf12,3.438759,1.8133351,0.0005843869799272205,0.007234188959396537,Bone-Marrow_promonocyte
44372,30m,LOC100038947,8.898497,1.7725707,5.660815907749517e-19,1.0718695954491337e-17,Bone-Marrow_promonocyte
44929,30m,Igfbp6,3.6725981,1.7228527,0.00024009698178310767,0.0015593971903036853,Bone-Marrow_promonocyte
44551,30m,Fpr2,6.7108164,1.7222108,1.9353845425366417e-11,2.783814245061112e-10,Bone-Marrow_promonocyte
43944,30m,Lrg1,16.188454,1.7213749,6.083879585108615e-59,2.773409935004686e-57,Bone-Marrow_promonocyte
45015,30m,Mrgpra2b,3.29994,1.7126312,0.0009670550193385214,0.005357300606179344,Bone-Marrow_promonocyte
14813,18m,Gpr171,4.0250187,1.6813192,5.697080518851688e-05,0.0005854907767147791,Bone-Marrow_promonocyte
15593,18m,Adcy3,2.7773015,1.6378556,0.005481230606963884,0.032547184763768396,Bone-Marrow_promonocyte
14547,18m,Kcnk12,8.136646,1.5888067,4.0637866240689465e-16,8.981091958542646e-15,Bone-Marrow_promonocyte
14596,18m,Chn2,5.4073815,1.5302672,6.395283622047097e-08,9.393961053718069e-07,Bone-Marrow_promonocyte
14738,18m,Padi2,4.3631883,1.5292091,1.28180539606335e-05,0.00014596722059164632,Bone-Marrow_promonocyte
15558,18m,1700012B09Rik,2.8157845,1.5175132,0.004865830538175948,0.029384920286876927,Bone-Marrow_promonocyte
15044,18m,Cd34,3.5134537,1.4936334,0.00044232145422676397,0.0037137636185713635,Bone-Marrow_promonocyte
14542,18m,Stxbp6,9.779013,1.4848824,1.3855523360544353e-22,4.021697020140439e-21,Bone-Marrow_promonocyte
14588,18m,Rasa4,5.5774884,1.4420047,2.4401610599021254e-08,3.700190003451169e-07,Bone-Marrow_promonocyte
15539,18m,5830415F09Rik,2.8327596,1.4399793,0.004614808338275317,0.02814955656677838,Bone-Marrow_promonocyte
29084,24m,Fos,4.6217055,0.18562518,3.8059804390574665e-06,0.02313873763999797,Bone-Marrow_promonocyte
43624,24m,Chi3l3,-4.532709,-0.23318514,5.82319274311518e-06,0.02313873763999797,Bone-Marrow_promonocyte
43623,24m,Ms4a6d,-4.513899,-0.30003133,6.364664458808408e-06,0.02313873763999797,Bone-Marrow_promonocyte
43625,24m,Mmp8,-5.1599836,-0.46175927,2.469714185019899e-07,0.003591458367855937,Bone-Marrow_promonocyte
