,Pearson Correlation,Absolute Correlation,P-values
Vsig10,-0.033857397862879356,0.033857397862879356,0.01683316308257229
Eif5b,0.0796473277499429,0.0796473277499429,1.7975667944911656e-08
AA960436,0.048438618088150025,0.048438618088150025,0.0006243880432086765
Stk19,0.04865719754032843,0.04865719754032843,0.0005898313210824368
Acbd5,-0.04274436559933672,0.04274436559933672,0.002542258838056983
Brd8,-0.03537229151484218,0.03537229151484218,0.012512585227077305
Akap8,-0.005859391572613803,0.005859391572613803,0.6791979129617045
Hipk1,-0.04015792849106555,0.04015792849106555,0.004575688456249307
Ep300,-0.018636194870799455,0.018636194870799455,0.18835801834903715
Spin1,0.02468574791752735,0.02468574791752735,0.0814071364145876
Wdr33,0.010618042143763912,0.010618042143763912,0.4535921682426905
Gxylt1,-0.0024288262856853884,0.0024288262856853884,0.8638886659280772
Sft2d3,-0.00829872979995896,0.00829872979995896,0.558055427490423
Mllt6,-0.025719050775776922,0.025719050775776922,0.06944030897093413
Ccl27a,0.0020830221125405055,0.0020830221125405055,0.8831167681702983
4933426M11Rik,0.018481408182205963,0.018481408182205963,0.19205483407510246
Coasy,-0.061038050514425665,0.061038050514425665,1.617327509034008e-05
Erlin2,-0.06569721618815087,0.06569721618815087,3.4520697717296398e-06
Klf6,0.11792556100028519,0.11792556100028519,6.693922540451173e-17
Pisd,-0.015723478613418728,0.015723478613418728,0.267073293413153
Thap3,-0.06346555110811457,0.06346555110811457,7.329006188050109e-06
Plek2,-0.05235985473085037,0.05235985473085037,0.00021723493272807906
B230219D22Rik,-0.012175892340499178,0.012175892340499178,0.39011810603062685
Cnot1,0.005231465592208656,0.005231465592208656,0.7119503192465956
Zfp106,-0.05286067504901626,0.05286067504901626,0.00018883488200336797
Rragc,0.029157677310038415,0.029157677310038415,0.0395537698383267
Wbp4,0.04060240673508912,0.04060240673508912,0.0041452765412169764
Helz,-0.03828371978135774,0.03828371978135774,0.006870724896996339
Sugt1,0.006354357080649432,0.006354357080649432,0.6537971391429898
4930572J05Rik,-0.013067550921335049,0.013067550921335049,0.3563492980437263
Exosc7,-0.0883463567570083,0.0883463567570083,4.1658851855669347e-10
Akirin2,0.00799984121408511,0.00799984121408511,0.5723215331419647
Ptrf,0.06113849219255401,0.06113849219255401,1.5661023640662464e-05
Cyb5,0.11319545273818457,0.11319545273818457,1.1006745511219625e-15
Psmb2,0.08785614880286399,0.08785614880286399,5.202201520870201e-10
Trmt2a,0.03513532183105556,0.03513532183105556,0.013115858975170073
Fam3c,-0.11633295296673363,0.11633295296673363,1.7404010307658496e-16
Cux1,-0.050600581350191916,0.050600581350191916,0.0003520188946459428
Per2,-0.04072968913961683,0.04072968913961683,0.004028974044935048
Spty2d1,-0.010700510475838705,0.010700510475838705,0.45009245866191966
2810422J05Rik,-0.07607843071991631,0.07607843071991631,7.557321796542096e-08
Cyhr1,-0.04304470059307608,0.04304470059307608,0.002369770328499501
Gigyf1,-0.002170574961953412,0.002170574961953412,0.8782415024369095
Auts2,-0.026625693800850156,0.026625693800850156,0.060167004988364775
Afg3l1,-0.023158792024516,0.023158792024516,0.10209920044877417
Tax1bp1,-0.02788652861116305,0.02788652861116305,0.048998258506768644
Supt16h,-0.016644471470560585,0.016644471470560585,0.24005717939504898
Actn4,0.018455687973228902,0.018455687973228902,0.1926742498656316
Insig1,0.1261464441117532,0.1261464441117532,3.923084855442115e-19
Flii,-0.0014951566439127895,0.0014951566439127895,0.9159569884247467
Gm608,-0.05895368706651803,0.05895368706651803,3.119559134742536e-05
Trim27,0.0933871821833909,0.0933871821833909,3.956898054774012e-11
Rad23a,0.00971820133622364,0.00971820133622364,0.4927608192710567
Cnn3,-0.05991609392389882,0.05991609392389882,2.3093809079137577e-05
Lemd3,0.00667225580658937,0.00667225580658937,0.6376897689564119
Tmem141,-0.01794077925460624,0.01794077925460624,0.20538512334598655
Ywhah,0.05789921347936981,0.05789921347936981,4.31479807481986e-05
Uso1,-0.005350837645724439,0.005350837645724439,0.7056806263092879
Pcna,0.072570800521536,0.072570800521536,2.9160787786573414e-07
Scoc,0.03178621230722038,0.03178621230722038,0.024830492303127265
